mass__g_,reclat,reclong
3.1,-84.27158,161.41895
5.0,-84.24539,161.41212
10.3,-84.27112,161.42573
291.7,-83.25,157.0
1025.0,26.46667,-105.23333
22700.0,46.5,25.73333
18.5,-76.84811,156.43685
5836.5,-76.98079,156.93013
300.0,34.08333,-115.78333
231.0,18.87717,54.3675
190.0,18.23833,54.135
4.7,-76.27073,156.44742
43.1,-84.28267,161.36279
8.1,-84.25012,161.38838
5.4,-84.25191,161.40714
7.5,-84.27007,161.39499
6.0,-84.27217,161.4111
25.5,-84.2858,161.33204
23.0,-84.26667,161.5
13901.0,23.14302,49.53252
110.0,-30.16667,128.91667
323.0,20.2926,56.64225
41.0,25.465,0.08361
800.0,25.46833,0.05722
156.0,26.75,-105.4
50.0,-71.82444,36.25556
1091.6,-71.83333,35.51944
200.0,33.98333,-115.68333
225.0,27.53333,3.91667
19400.0,27.61667,4.06667
360.0,27.68333,4.26667
1446.0,27.42861,4.12417
86.5,-76.71769,159.36411
234.0,-77.04172,157.02258
129.0,-76.90505,156.94032
145.0,-76.85985,156.43234
142.0,18.534528,54.167889
4936.0,18.575,54.29833
5.0,-76.28533,156.43785
8.0,-86.71667,-141.5
200.8,-85.66667,175.0
648.0,28.54483,13.35217
31.2,-30.51667,129.192
7.0,-84.2533,161.41061
6.6,-84.29766,161.28768
34.1,-86.45,-165.43333
40.0,28.66667,-7.53333
24.5,28.1,-7.51667
320.0,31.1,-5.18333
473.8,20.18758,55.66763
123.0,25.46806,0.06861
84.0,25.22056,0.31028
574.0,27.63333,4.51667
25.2,-76.89031,156.99504
31600.0,-29.23333,139.93333
410.0,18.54667,54.31
14.1,29.91667,-5.58333
9.79,20.80103,55.43055
432.0,18.415,53.98833
46.0,25.46583,0.07361
65.0,25.3,0.2
43.0,27.06667,16.06667
28.9,26.991,16.44433
78.0,27.23333,16.1
572.0,27.61667,4.2
112.76,22.75978,55.3908
20.32,27.15222,16.51722
706.0,28.94083,13.0665
200000.0,19.65167,55.69
376.89,19.70438,56.64243
1350.6,19.70448,56.6428
314.6,19.76312,56.55807
15.8,20.52112,55.8526
4211.0,20.56945,57.32167
110.0,20.564,56.6655
2123.2,18.54723,53.95703
121.41,18.54777,53.95012
1684.0,32.7605,9.1002
6000.0,-10.26667,38.76667
273.05,22.74862,55.37323
147.4,33.96667,-114.06667
299.0,27.53817,16.44233
256.0,18.74325,54.3769
24.05,-72.95435,160.50937
1.6,19.53323,55.17502
475.1,19.35422,56.75287
163.3,20.51968,56.12353
73.3,20.45708,55.49138
785.1,20.05125,55.63058
2081.8,20.51132,57.29287
235.0,27.5,3.66667
30000.0,27.58333,4.1
331.0,31.93833,10.28403
1190.0,27.07717,16.19317
100.0,27.30583,16.13567
392.0,27.4335,16.0845
100.0,27.1365,16.0835
1250.0,27.547,15.85933
96.0,27.23333,16.11667
688.0,26.99533,16.44683
166.0,27.447,16.14817
183.0,27.25,16.13333
2164.0,19.176,54.84533
275.0,19.17833,54.874
81.1,18.4285,54.17082
38.0,18.90902,54.61618
52.0,18.96287,54.75133
913.0,18.874,54.26817
8.4,-72.99056,160.40278
968.0,28.5015,13.03233
575.0,28.50083,13.029
5.757,19.93755,56.47403
103.1,27.16667,-9.5
43.0,30.808,-5.85583
1000.0,23.6,-5.0
10000.0,-23.2,-70.43333
1300.0,-23.18333,-70.43333
902.0,-23.08333,14.715
2517.0,21.20769,57.21136
87.9,21.03722,57.29019
103.28,21.038,57.29283
10.2,21.06242,57.2758
300000.0,46.8,24.03333
6913.0,45.275,26.70972
146.0,27.46667,3.78333
427.0,27.68333,4.33333
166.0,27.10483,16.1195
963.0,19.12657,54.80297
170.0,18.35333,54.235
229.0,-24.85,-70.53333
1213.2,-76.29944,157.21694
177.0,28.79883,12.95933
680.0,28.8685,13.303
485.0,28.54033,13.21967
636.69,28.8515,13.40367
435.8,28.8545,12.20417
195.56,29.01517,12.66783
649.6,29.1025,11.95433
5.5,19.93958,56.41473
24.4,19.54963,55.24668
31.5,-31.01667,127.21667
988.4,20.01812,56.42172
42.8,-30.15,128.8
2866.0,20.04333,57.27833
42.94,21.00572,57.03185
10006.7,20.93015,57.14505
36.0,28.5,25.5
929.4,34.26667,-103.38333
1600.0,20.33916,73.22329
150000.0,1.06667,34.16667
112.0,27.58333,4.25
162.0,27.63333,4.25
0.5,-76.74403,159.37238
11953.0,29.37972,14.26972
144.0,27.22017,16.03317
212.0,27.1675,16.14067
1770.0,27.25483,16.00667
730.0,27.08817,16.0575
129.0,27.8195,15.8945
481.0,27.48017,16.27133
62.0,27.15,16.2
586.0,27.1,16.35
23.0,27.05683,16.3975
215.0,29.66472,11.77639
2300.0,29.50944,11.80611
102.0,19.22183,54.69267
208.0,18.86492,54.64965
149.0,18.85235,54.6488
118.9,18.73048,54.18233
558.0,18.532,54.03436
54.0,19.13353,54.80995
1304.0,19.30018,54.5332
409.0,19.29363,54.53803
966.0,18.76272,54.27838
182.0,18.90343,54.639
986.0,18.6203,54.64283
226.0,18.69955,54.19663
108.0,18.69238,54.19085
55.0,-24.85,-70.53333
6.99,-30.73783,127.95367
14.41,-30.75967,127.94983
531.0,46.7,32.6
7.72,26.18667,25.45567
1132.0,19.91667,56.25
891.0,28.88333,12.48333
1210.0,28.8585,11.43217
2197.0,29.81858,12.94647
62.0,33.25,10.46667
57.5,-30.51867,129.54017
104.0,-30.21583,129.72083
98.5,-30.31667,129.68333
942.0,19.80792,56.45603
54.0,-30.06667,129.8475
4.41,-30.12167,127.38683
215.0,27.16667,-9.5
76.9,-31.35,127.51667
6.55,35.67947,-114.04338
31.8,32.16657,-111.11718
2569.0,20.97183,56.878
760.1,20.77517,57.28167
20000.0,20.38333,56.76667
3404.0,20.51182,57.28693
375.0,18.54747,53.99986
7580.0,40.81,-101.80167
77.68,-30.731,127.93917
1.38,-30.71667,127.93333
3.7,-72.95551,160.43643
2.29,-72.95564,160.44178
26810.0,32.98333,-102.56667
17500.0,39.53333,-103.33333
1.19,-72.789167,75.272222
11.7,20.55088,56.68353
15.1,20.53072,56.67097
32.8,20.55037,56.6854
3.8,21.00825,57.3327
37.9,20.545,56.67417
5.9,20.55157,56.68308
4.7,20.53877,56.67408
17.4,20.5318,56.6687
31.3,20.53217,56.67183
2.5,20.545,56.67333
379.59,18.19152,53.8129
176.78,27.4387,15.94838
42.03,19.19135,54.65545
5.4,19.26397,54.72362
1802.0,19.79717,56.7195
171.0,27.50233,15.9125
70.0,38.66167,-115.51833
100.0,-30.668,129.462
1749.0,18.33861,54.38944
49.5,-29.16667,127.08333
10.09,27.22167,16.25
57.0,27.21833,16.25417
492.0,27.36233,16.08967
767.0,31.56667,-4.51667
90.9,-85.68566,-68.80758
11.5,-30.10517,126.35
32.8,-76.28245,156.48865
42.0,18.35675,54.02592
90.0,18.36,54.18833
1.2,-76.26535,156.49442
3912.0,35.35,-98.68333
200000.0,55.43333,53.25
1553.0,-35.90667,141.855
3200.0,32.53333,-87.16667
6000.0,47.11667,6.15
29.1,-76.88426,156.93086
51700.0,47.7,1.06667
389.0,27.50889,4.60167
1519.4,-77.04639,157.07722
50.1,-76.90286,156.86987
3763.0,59.43333,10.7
1600.0,38.68333,-91.15
23000.0,24.83333,31.66667
114000.0,20.76333,10.44167
0.4,-84.34665,161.32562
6.7,-84.34234,161.25139
110.3,-84.3704,161.3181
34.2,-84.36199,161.29308
1.9,-84.34651,161.3197
0.5,-84.34646,161.32157
67.0,39.3,-102.41667
90.0,21.0,56.66667
608.9,20.7145,11.11567
16300.0,34.80167,-101.56667
310.0,18.58667,54.39667
9.8,33.6,-103.3
420.1,18.69942,54.2651
411.0,19.673267,55.742217
61.4,-30.3685,126.6125
258.0,34.18333,-103.43333
0.4,-72.99667,160.41722
1504.0,37.62194,-82.23722
68.0,24.33333,-102.13333
60.0,19.22787,54.85368
281.7,40.05,-102.2
18.0,30.16667,-5.66667
148.0,29.53333,4.31667
18.8,-72.95359,160.50952
15.0,-76.68156,159.31
13.9,-76.68219,159.31165
12.47,-76.68219,159.31165
8.51,-76.68231,159.31165
4.68,-76.69458,159.28725
97.0,-30.24833,130.54083
3294.0,26.80733,15.9015
33.0,27.05,16.05
281.0,18.76427,54.23325
3.7,-72.95361,160.45306
18.3,-72.97296,160.48444
1.6,-72.99056,160.40556
548.0,28.60333,13.43667
796.0,26.4455,15.5925
2500.0,26.07306,0.36833
2000.0,44.65,11.01667
330000.0,60.4,25.8
6000.0,38.4,-84.25
86.0,19.105,54.84333
23.32,-72.95404,160.50371
4235.0,19.6604,56.96172
73.647,19.64468,56.44043
2407.0,-25.0,-70.46667
98.0,21.05183,57.26967
429.0,-30.58333,125.21667
10.2,18.25305,53.99552
256.0,25.22583,0.17361
80000.0,-29.91667,-60.28333
670.0,52.2,6.86667
500000.0,48.9,22.4
1275.0,32.08333,121.5
132000.0,55.14167,48.2
86.0,19.39833,54.53
12.0,19.15167,54.775
459.0,24.97833,21.885
12.1,34.09167,-103.50167
8.0,49.79139,21.25778
338.1,-84.75,-125.0
25000.0,37.98333,-1.16667
220000.0,34.9,-110.18333
1710.5,25.93333,84.28333
640.0,61.3,12.3
134.0,27.43333,3.71667
394.0,27.58333,4.05
1398.0,27.54194,3.82778
506.0,27.69972,4.18611
2.58,-30.09867,126.88533
5.2,-30.09167,126.88883
3145.0,26.98017,16.34967
30.0,19.125,54.71833
30.0,19.045,54.39333
1388.0,25.22367,0.8456
643.0,28.61667,12.94533
70.0,28.85617,12.59867
9.7,-76.2824,156.51672
61.13,21.3623,58.41178
910.0,44.83333,95.16667
1047.0,22.68333,90.65
362.0,27.0775,16.16917
15300.0,19.04002,54.78383
450.0,26.59444,25.62222
219.72,19.42575,56.59483
27.2,-71.79722,36.15278
5025.0,35.833333,-98.4
50000.0,47.83333,30.76667
259.3,22.9935,-10.15367
24.3,38.16667,-76.38333
395.2,-76.76991,158.1405
158.0,-76.67972,159.33639
340.0,26.90767,16.70167
57.62,-85.66667,175.0
10.7,-84.24433,161.44455
2275.0,20.05473,56.46193
4135.0,33.05,-101.93333
8200.0,25.85,83.48333
3555.0,45.81667,44.63333
13.1,44.24417,11.50222
285.0,-76.76806,159.33944
41.2,-76.89442,156.85552
5.1,-76.68917,159.36111
38.0,-30.28333,126.51667
67.0,18.43033,54.23717
3.6,-84.25306,161.42748
12.3,-84.24937,161.40723
8.9,-84.25231,161.45413
5.0,-84.23135,161.4647
12100.0,34.76778,-103.55
9.72,49.76667,14.63333
12.8,-84.28333,161.08333
29.8,-84.23856,161.42519
2.6,-84.25112,161.4443
2020.0,31.1,-5.18333
3.2,-85.67839,-69.06841
1393.0,-7.45,111.41667
77600.0,9.23333,78.35
58.8,-75.31667,162.0
1.6,-75.31667,162.0
7.5,-84.25077,161.4139
8.4,-84.24814,161.40106
9.8,-84.24989,161.42846
1638.0,-30.15,140.98333
114.3,18.21233,10.17767
2727.0,-76.28278,157.23195
1.7,-76.21977,158.37928
39.9,-76.24279,158.65633
40800.0,37.22222,-101.68139
1100.0,33.88333,35.5
957.0,27.30483,16.30017
12.69,-85.66667,175.0
7500.0,33.83333,115.83333
1700.0,27.2645,16.40867
197.0,28.66467,13.38117
12000.0,-30.46667,141.08333
1452.0,19.04056,54.58167
164.0,27.38833,16.15733
73.0,27.36867,16.26383
163.0,28.76467,12.34367
1055.0,28.87683,12.42017
2437.0,23.1,87.43333
385.0,27.55,4.13333
157.0,27.56667,3.95
764.0,27.51389,3.87528
164.0,27.30317,16.25467
453.0,29.43833,11.87833
280.0,29.48111,12.14056
6933.0,19.03822,54.79423
95.0,19.09042,54.08753
7.4,-73.10333,75.17028
17.5,-73.08333,75.2
1133.0,28.5845,12.9045
147.0,28.911,12.55483
2540.0,28.64483,13.323
7269.0,21.37015,57.7291
216.0,27.65,4.03333
277.0,27.38333,3.71667
110.0,27.53333,3.86667
3487.0,27.45,4.11667
542.0,27.6,4.05
280.0,27.51667,3.8
153.0,27.48333,3.85
320.0,27.48333,3.85
721.0,27.48333,3.85
202.0,27.50972,3.88056
47.0,27.51361,3.89694
229.0,27.51056,3.71306
121.0,27.58278,4.0
579.0,-30.31667,126.61667
425.0,27.32017,16.0775
3130.0,27.45767,16.28017
421.0,27.45483,16.31333
47.0,27.16383,16.52033
837.0,27.45333,16.31267
7141.0,27.06117,16.17817
135.0,27.06967,16.1675
467.0,27.45433,16.2315
42.0,27.23333,16.1
79.0,19.10117,54.828
605.0,18.24233,54.1065
50.0,18.32833,54.15167
134.0,19.26,54.48833
2765.0,28.91367,13.0865
932.0,28.663,13.46983
6032.0,21.0,-13.0
124.6,-30.68833,125.51333
87.4,-30.12417,126.4515
262.0,19.17098,54.69008
5.92,32.73458,-2.95797
801.0,27.182,16.30017
115.2,18.91444,54.345
213.0,18.89067,54.33933
24.2,18.42333,54.42333
106.5,19.29167,54.57333
36.7,18.41667,54.425
18.4,19.53367,55.11883
36.54,-31.39953,127.14467
208.0,24.64283,-14.68783
152.6,21.006556,57.334417
16.5,21.04,57.315
100.86,18.33633,53.3335
57.2,18.604167,53.914667
128.8,18.54908,53.97798
375.0,33.6,-96.46667
500.0,2.88333,30.83333
10000.0,59.70444,-134.20139
82.0,27.73333,4.43333
1234.0,-72.58333,31.25
1.8,-24.85,-70.53333
33.1,-76.28278,157.22917
66.2,-76.28583,157.27861
50.7,-85.66667,175.0
4610.0,32.925,105.90667
451.0,27.26717,16.42033
703.0,27.26783,16.41317
253.0,27.28133,16.41733
572.0,27.27933,16.41167
44.4,27.28067,16.40567
113.7,-84.29006,161.33639
192.0,30.9,-3.96667
4500.0,38.03333,-101.98333
569.0,28.78767,12.87017
179.0,-30.6,127.16667
16000.0,53.61667,56.33333
353.0,27.31283,16.232
83.8,-30.71667,131.51667
3388.0,-30.3,131.26667
5400.0,25.26667,0.15
160.0,24.41667,39.51667
10.1,-76.70583,159.25083
55.1,-30.31667,126.61667
4720.0,26.59083,-12.95217
1001.0,27.94867,15.90133
28000.0,49.6,17.11667
7250.0,53.4,9.1
1575.3,20.51485,57.27738
230.3,20.49917,56.49815
167.3,-76.84511,156.20617
211.0,27.53333,3.95
1035.8,20.79882,55.46208
217.741,19.74033,56.30298
3879.0,20.5052,56.48438
50000.0,28.60033,13.5775
125.0,27.7,4.35
0.69,20.0949,55.69318
559.0,27.73333,4.11667
143.0,28.81667,12.73333
103.0,27.6,4.16667
219.0,27.65,4.2
404.0,27.1915,16.1345
263.0,27.1575,16.208
7.13,-72.99167,160.40889
10.06,21.09165,55.51098
115.0,27.6,3.83333
561.0,27.63333,3.96667
252.0,27.58333,4.11667
9.73,-72.95488,160.47328
27000.0,31.83333,-2.93333
69.7,19.28813,54.52832
43.0,18.80677,54.38725
1056.0,24.6544,-0.56928
265.0,24.64805,-0.51437
23.6,18.45278,54.16155
402.4,18.99865,54.39382
228.3,20.097,56.62447
1959.0,19.23,54.88
131.2,18.60507,54.16885
5590.0,36.58333,-102.7
153.2,-76.21805,158.81183
31.4,-76.70194,159.39389
33.9,28.75,-7.58333
31.94,20.49488,55.85112
172.0,27.16533,16.21317
402.0,27.63556,4.02528
1000.0,18.68712,54.42
9.9,-72.95222,160.46028
691.0,22.25,79.0
1039.0,25.38333,82.6
293.6,-76.83027,158.31856
8.0,-76.90111,156.78436
205.0,27.1295,16.3435
174.0,27.59444,3.88583
67.0,0.26667,36.53333
210.2,-85.66706,-67.88631
75.0,-85.6575,-68.04776
1500.0,-22.96667,-44.31667
16550.0,-37.66667,-61.65
6.9,-84.23589,161.5352
0.6,-84.348,161.4824
212.8,30.31708,-4.94288
800.0,44.38333,5.16667
6000.0,34.16667,-80.28333
1500.0,26.78333,82.83333
17000.0,36.83333,-84.35
3200.0,16.0,36.0
4850.0,8.96667,12.08333
1100000.0,39.68333,-99.86667
70000.0,30.125,-103.11667
3393.0,55.5,66.08333
3000000.0,27.5,-12.5
1.7,-76.82204,158.20666
3.1,-76.82221,158.21305
705.6,-76.87783,158.50193
301.6,-76.88238,158.57931
335.6,-76.86569,158.52417
303.0,-76.88572,158.61378
138.2,-76.87851,158.61831
224.7,-76.88304,158.53214
159.9,-76.8982,158.59203
49.4,-76.88435,158.67508
263.9,-76.88495,158.60279
149.7,-76.88429,158.58777
79.8,-76.88322,158.662
81.7,-76.86224,158.51818
93.2,-76.84714,158.50969
191.1,-76.86997,158.53785
35.7,-76.85453,158.50622
12.5,-76.77022,158.80784
262.4,-76.89846,158.58451
194.4,-76.872,158.54311
3.9,-76.2861,156.44289
3.7,-76.28575,156.49583
3.2,-84.34449,161.47054
1.0,-84.34415,161.46675
0.2,-84.34415,161.46674
1.3,-84.34415,161.46676
1.2,-84.34665,161.48015
0.5,-84.34738,161.48221
1.9,-84.34492,161.47161
0.5,-84.34472,161.47056
0.1,-84.34532,161.47809
3.9,-84.34467,161.47061
4650.0,33.7,-101.93333
324.0,-31.35,129.19
180.0,28.5475,-81.36222
82.0,30.55,-4.9
310.0,26.9195,16.657
181.0,27.3685,16.1735
2210.0,27.08333,16.38333
77.9,26.9835,16.46833
143.0,27.396,16.1905
300.0,27.18867,16.37583
82.0,27.4505,16.22383
235.0,19.14767,54.77633
353.0,19.15167,54.775
624.0,18.40333,54.14333
101.0,19.13828,54.89889
0.93,-72.99083,160.54083
0.23,-73.08333,75.2
1078.0,28.455,12.85083
377.0,28.45517,12.86817
612.0,29.05568,13.11937
141.0,19.77562,56.64048
341.0,19.6802,56.61008
980.0,19.68578,56.62402
283.604,19.67678,56.60392
529.639,19.68598,56.6227
65.0,28.23333,-7.88333
712.0,31.7025,-4.96833
62.7,-32.87167,-64.22333
30.92,20.06413,56.5339
470.0,61.03333,6.05
172.0,29.037,17.0185
5.44,-72.78583,75.27472
1.38,-72.99889,75.18722
1.3,-84.2497,161.38334
52.3,34.74667,-114.21
3.0,34.8197,-114.2761
241.0,20.05556,51.41667
4030.0,-30.1,143.2
0.24,-72.99889,75.18722
125.0,27.3615,16.2145
68.0,27.20267,16.42083
397.0,-33.86667,121.91667
7250.0,38.25,-97.66667
3650.0,-23.23017,-70.42219
789.2,55.9,66.7
3287.0,25.53389,0.36306
339.0,29.03333,12.41667
14040.0,-30.01667,141.06667
226.806,19.81418,56.44562
517.0,27.63333,4.06667
433.0,27.46667,3.71667
18.6,-30.1135,126.25117
169.2,-30.18333,126.36667
28.0,7.05,12.43333
271.0,19.24968,54.65495
738.0,30.3,-5.91667
17.7,-76.21498,158.42109
499.5,18.26333,54.06833
208.6,19.83992,56.10517
50.13,20.58568,56.0476
683000.0,30.33333,-109.98333
5360000.0,-10.11667,-39.2
54000.0,28.66667,-106.11667
110700.0,-18.5,16.0
734000.0,-29.45,119.71667
1143000.0,-29.58333,139.9
825000.0,5.91667,-73.0
3600.0,37.75,-90.5
6800.0,34.75,-84.0
2.0,-72.95488,160.47328
287.0,27.13333,0.2
5900.0,44.66667,117.5
50.1,-84.25435,161.40881
424.1,-76.24103,158.64804
351.7,-84.23169,161.52968
65.3,-76.29639,157.22861
4.9,-84.2713,161.43136
203.3,-76.31806,157.26056
15.4,-76.32861,157.22306
272.0,-76.69167,159.37306
149.5,-76.30167,157.26528
73.0,-76.21615,158.54499
325.8,-84.25386,161.3511
350.0,19.83263,56.21317
300.0,26.25,82.0
1544.0,60.24556,22.06194
900.0,26.78333,82.71667
1900.0,54.81667,46.0
41.0,27.63917,4.14278
68.0,27.48333,3.76667
35.1,-77.03788,157.2516
44.6,-77.04237,157.25116
1.3,-76.82229,158.23233
83.5,-77.03962,157.14771
119.2,-76.75139,159.33361
699.0,33.01222,-114.86667
277.0,27.04067,16.40433
119.0,27.04133,16.38767
222.0,27.03367,16.38333
28.4,27.42767,16.1655
207.0,27.23017,16.48833
591.0,27.15133,16.045
596.0,27.01767,16.38833
50.0,27.16883,16.13817
86.0,27.03333,16.38333
23.0,27.05,16.38333
78.0,27.05,16.4
110.0,27.05,16.38333
734.0,27.08333,16.36667
8.0,27.08333,16.36667
32.1,27.0415,16.40083
25.2,27.04683,16.40883
53.1,27.04833,16.38433
72.0,27.0415,16.3725
40.0,28.0,16.0
64.6,27.04183,16.405
26.0,27.13333,16.46667
73.0,27.66667,16.35
255.0,27.0,16.35
17.0,27.08333,16.36667
186.0,19.194833,54.918417
501.0,19.218111,54.917417
406.0,19.3025,54.555
404.0,19.3025,54.555
5010.0,19.15,54.58067
12.92,19.11285,54.81877
388.0,18.46117,54.36633
154.0,18.45333,54.16667
2800.0,18.53333,54.13333
890.0,18.4517,54.20653
48.0,19.20833,54.64
40.0,19.2133,54.62908
995.0,18.34867,54.214
900.1,18.30583,54.14967
1063.0,19.75667,54.93667
122.7,-30.43333,126.1
2100.0,30.1,-6.85
44.0,-76.29222,157.26417
21.5,-76.281,156.39468
19.2,-72.97111,160.33389
6.0,-72.99083,160.4025
11.1,-72.95222,160.45528
2.1,-72.95222,160.45556
0.5,-72.97361,160.33806
13.1,-72.95077,160.4584
11.4,-72.9533,160.44603
34.6,-72.95328,160.43934
17.5,-72.95578,160.43857
14.26,-72.95489,160.44622
13.26,-72.95,160.43333
31.89,-72.95611,160.43833
12.01,-72.95444,160.43778
13.9,-72.95111,160.51389
21.4,-72.95361,160.44611
2700.0,26.16667,90.6
1459.8,-86.71667,-141.5
1699.5,-86.71667,-141.5
137.77,-85.66667,175.0
6.08,-85.66667,175.0
143.4,-72.935,75.31861
2.97,-72.78972,75.29028
24.9,-72.77333,75.32222
1.08,-72.77361,75.33917
0.64,-72.774722,75.312222
1.2,-72.77444,75.31972
1.14,-72.9825,75.25
24.7,-73.0,75.2
1.86,-72.7875,75.27722
0.77,-72.783889,75.271667
13.3,-72.9345,75.31703
596.0,19.91667,56.25
136.0,28.77767,12.3355
1998.0,28.475,12.9465
58.0,-30.56833,129.6375
108.0,-30.41667,129.81667
5079.0,19.63033,55.11517
61.5,19.83928,56.47937
160.32,19.92282,56.35117
25.3,19.00756,55.17469
10900.0,33.9,-103.55333
106.8,-84.28641,161.62298
43.8,-84.28204,161.3576
6.5,-84.2527,161.35424
5.0,-84.34273,161.39884
27.0,-84.2816,161.34144
3.8,-84.2477,161.42524
46.4,-84.28149,161.33277
9.7,-84.23664,161.47099
7.4,-84.28735,161.356
2.1,-84.26667,161.5
422.0,30.91667,-4.9
216.0,30.928,-4.85833
313.0,26.56,-11.5555
5316.0,-85.69109,-67.71308
1.9,-84.60551,162.12833
7.5,-84.59914,162.19579
420.0,20.17,56.265
579.0,20.31142,56.22532
70.3,20.41705,56.27492
5.6,-76.22616,158.61317
22.3,33.8,-103.25
266.2,20.89607,56.92607
212.0,20.9645,56.72033
9024.0,18.2925,53.5675
155.0,22.846044,55.121208
69.9,-71.82806,36.20556
17.9,-71.80861,36.25833
2.84,-71.81444,36.11111
18.9,-71.79667,36.08472
25000.0,12.45,-0.08333
1470.0,51.75,4.0
2000.0,52.28333,7.7
40300.0,40.35,-104.9
50.0,20.96667,76.1
400.0,42.3,0.55
4000.0,23.1,87.3
12000.0,32.95,10.41667
3.2,-76.90892,156.52294
2770.0,19.30833,54.55167
156.0,18.72542,54.73048
48.3,-76.31944,157.25667
22.5,-76.30056,157.2925
2843.0,-76.33,157.24278
12.7,-86.71667,-141.5
50.47,19.623717,55.72825
243.0,19.91667,56.25
17.9,-84.23854,161.48636
2.0,-84.28042,161.38763
7.9,-84.27597,161.40691
6000.0,27.85,-7.8
19.1,-85.63333,-68.7
2.4,-85.63333,-68.7
18.3,-85.69629,-69.07182
12.5,-84.60873,162.36978
1962.0,20.47678,55.52788
24370.0,22.79167,-3.96667
18.8,-85.25,-91.0
206.0,-71.83278,36.29167
2059.5,-71.83667,36.30417
2193.9,-71.825,36.325
2.54,-71.83333,35.5
2500.0,22.08333,86.9
357.0,10.01667,9.58333
2945.0,41.93333,-7.46667
107.2,40.3,44.5
650.0,34.48333,-87.83333
30.0,55.7,24.4
11355.0,4.7,33.63333
780.0,48.53333,-0.86667
40000.0,26.96556,72.62667
885.0,61.2,27.7
1600.0,48.13333,12.61667
150.0,-31.25,26.46667
2000.0,52.03333,43.0
225.0,45.58333,-122.35
1472.0,47.31667,35.36667
246.0,51.83333,26.83333
8.33,-76.71667,159.33333
4.75,-76.69106,159.28169
32.8,-30.31667,126.56667
926.0,27.33333,16.16667
485.0,27.35,16.16667
18800.0,26.99233,16.4375
86.0,27.43333,16.2
740.0,27.35,16.18333
23.0,27.4,16.23333
833.0,18.30167,54.15333
23.9,18.91947,54.36237
580.0,19.393,54.55417
63.0,19.01827,54.39877
1558.0,19.10083,54.78361
79.3,-76.28806,157.24944
1734.5,-76.27468,156.491
394.5,-76.2727,156.46332
40.5,-76.27318,156.47307
2.1,-76.05208,156.02921
4.1,-76.05005,156.0315
9.7,-76.02456,156.01923
0.5,-82.5,155.5
32.6,-86.71667,-141.5
7.0,-86.71667,-141.5
17.9,-85.66667,175.0
53.8,-85.66667,175.0
90.62,-85.66667,175.0
49.4,-85.66667,175.0
51.5,-85.66667,175.0
58.1,-85.66667,175.0
1236.0,29.03857,13.20712
304.0,-30.58517,129.58667
284.0,-30.60267,129.57528
36.6,19.65715,55.58987
148.0,22.58333,-101.98333
191.2,-84.28779,161.35699
10.9,-84.27884,161.37152
17.7,-84.34415,161.40939
1.3,-84.34489,161.47413
0.4,-84.34673,161.47977
50.5,34.39833,-103.605
210.0,36.95,-84.9
513.0,-30.08333,130.03333
98.0,-30.05,130.21667
24.0,-30.5,127.5
60.0,-30.83333,127.5
6310.0,29.53333,-3.18333
17.0,27.96667,-7.95
783.0,-31.16667,127.75
1780.0,-31.45278,127.8905
22.5,-85.63333,-68.7
41.0,-85.63333,-68.7
21.2,-85.63333,-68.7
16.8,-85.63333,-68.7
23.9,-85.63333,-68.7
3.1,-85.63333,-68.7
11.7,-85.63333,-68.7
2.9,-84.59071,162.24734
2100.0,32.95,-114.666667
42200.0,-27.7,115.76667
11200.0,51.41667,51.96667
53500.0,-24.91667,119.41667
17500.0,37.73333,-89.85
3600.0,37.95,-85.78333
80000.0,49.09028,11.33333
3500.0,38.15,-102.66667
107000.0,50.18333,12.73333
49000.0,46.1,16.33333
17200.0,-28.56667,30.7
4000.0,49.76667,18.25
13600.0,35.71667,-81.86667
1626.0,33.21667,-102.18333
454000.0,29.66667,-111.5
5390.0,51.53333,94.6
3000.0,34.25,-84.5
71500.0,-16.9025,30.40722
82.7,-72.69358,160.26831
900.0,38.41667,-106.21667
45300.0,34.44417,-114.8325
6580.0,-27.15,-69.91667
1500.0,10.0,9.0
44000.0,25.33333,-104.66667
22000.0,40.71667,-90.41667
4370.0,49.21667,15.8
430000.0,35.8,-113.7
380.0,27.88333,68.53333
134000.0,37.43333,-3.65
28800.0,64.7,141.2
15900.0,10.26667,77.4
344.0,29.6,103.7
265000.0,-27.83333,150.33333
2500.0,28.5,-106.25
810.0,34.53333,-108.35
70.0,48.63333,34.36667
93000.0,-30.5,131.55
7000.0,48.6,45.66667
11340.0,-36.0,146.36667
3596.0,29.36667,-100.96667
12600.0,53.33333,70.06667
27900.0,31.48333,-102.88333
4500.0,29.5,-98.05
3630.0,32.63333,-85.5
38000.0,-28.08333,24.08333
13100.0,-25.1,-69.53333
27400.0,-19.91667,-69.81667
43000.0,32.23333,-88.2
20689.0,47.12444,7.17889
50000.0,39.91667,42.81667
4300.0,36.16667,-87.33333
